movie_id,movie_name,year,genre,overview,director,cast
tt18413766,kathal: a jackfruit mystery,2023.0,"Comedy, Crime, Drama",A local politician whose prized jackfruits go missing and a young police officer who is adamant to solve this bizarre case to prove herself.,Yashowardhan Mishra,"Sanya Malhotra, Joshi Anantvijay, Vijay Raaz, Rajpal Naurang Yadav"
tt10280296,sardar udham,2021.0,"Biography, Crime, Drama","A biopic detailing the 2 decades that Punjabi Sikh revolutionary, Udham Singh, spent planning the assassination of the man responsible for the Jallianwala Bagh massacre.",Shoojit Sircar,"Vicky Kaushal, Shaun Scott, Stephen Hogan, Amol Parashar"
tt3679040,kisi ka bhai kisi ki jaan,2023.0,"Action, Comedy, Drama","The eldest brother refuses to marry since he believes it may create disharmony in his big family. His brothers, who've already found partners, come together to find a match for him.",Farhad Samji,"Salman Khan, Pooja Hegde, Venkatesh Daggubati, Jagapathi Babu"
tt15134398,king of kotha,2023.0,"Action, Drama, Thriller","In a crime-infested town, Kannan bhai and his gang are the reigning powers. To combat this reign and seek revenge, Inspector Shahul tactfully plots the return of the 'King', leading to a transformative turn of events.",Abhilash Joshiy,"Dulquer Salmaan, Aishwarya Lekshmi, Soubin Shahir, Ritika Singh"
tt2016894,ek tha tiger,2012.0,"Action, Adventure, Romance",India's top spy Tiger and his love Zoya battle the dark world of intelligence and espionage that forbids its soldiers from loving the enemy.,"Mathur Goswami, Kabir Khan","Salman Khan, Katrina Kaif, Girish Karnad, Roshan Seth"
tt13130760,hit: the first case,2022.0,"Action, Crime, Drama","Vikram is a 32-year-old cop. While he is battling with his own traumatic past, the stakes get high when a girl called Preethi mysteriously disappears in Hyderabad and Vikram has to solve the case at any cost.",Sailesh Kolanu,"Rajkummar Rao, Sanya Malhotra, Akhil Iyer, Jatin Goswami"
tt11976134,singham again,2024.0,Drama,Plot under wraps.,Rohit Shetty,"Kareena Kapoor, Deepika Padukone, Akshay Kumar, Ranveer Singh"
tt2555736,the second best exotic marigold hotel,2015.0,"Comedy, Drama, Romance","As the Best Exotic Marigold Hotel has only a single remaining vacancy, posing a rooming predicament for two fresh arrivals, Sonny Kapoor (Dev Patel) pursues his expansionist dream of opening a second hotel.",John Madden,"Judi Dench, Maggie Smith, Bill Nighy, Dev Patel"
tt0112870,dilwale dulhania le jayenge,1995.0,"Drama, Romance","When Raj meets Simran in Europe, it isn't love at first sight but when Simran moves to India for an arranged marriage, love makes its presence felt.",Aditya Chopra,"Shah Rukh Khan, Kajol, Amrish Puri, Farida Jalal"
tt28259207,kill,2023.0,"Action, Adventure, Drama",Follows a passenger on a train to New Delhi. The train soon becomes a combat battleground as a pair of commandos face an army of invading bandits.,Nikhil Nagesh Bhat,"Lakshya, Raghav Juyal, Tanya Maniktala, Abhishek Chauhan"
tt7700730,october,2018.0,"Drama, Romance",A group of interns are going through the usual grind when suddenly an accident changes their lives. The protagonist can't get let go of it and becomes obsessed with it. What does it all lead to? Is it love or something else?,"Shoojit Sircar, Kuran Dhillon","Varun Dhawan, Banita Sandhu, Gitanjali Rao, Sahil Vedoliyaa"
tt15600222,an action hero,2022.0,"Action, Comedy, Crime","Youth Icon. Superstar. Action Hero. At the age of just 30, Maanav was at the peak of his career when he got caught up in an accident while filming in Haryana. Maanav, who was once a household name, is now living in hiding.",Anirudh Iyer,"Ayushmann Khurrana, Jaideep Ahlawat, Neeraj Madhav, Gautam Joglekar"
tt23554840,the vaccine war,2023.0,"Drama, Thriller","Based on India's battle against Covid-19, and the efforts the medical department took to overcome the global crisis.",Vivek Agnihotri,"Nivedita Bhattacharya, Anupam Kher, Girija Oak, Nana Patekar"
tt1093370,jab we met,2007.0,"Comedy, Drama, Romance",A depressed wealthy businessman finds his life changing after he meets a spunky and care-free young woman.,Imtiaz Ali,"Shahid Kapoor, Kareena Kapoor, Tarun Arora, Dara Singh Randhawa"
tt7838252,k.g.f: chapter 1,2018.0,"Action, Crime, Drama","In the 1970s, a gangster named Rocky goes undercover as a slave to assassinate the owner of a notorious gold mine known as the K.G.F.",Prashanth Neel,"Yash, Srinidhi Shetty, Ramachandra Raju, Archana Jois"
tt10895576,mimi,2021.0,"Comedy, Drama",Mimi is introduced by Bhanu to an American couple as a surrogate in exchange for Rs 2 million. She decides to have the baby even when they change their mind and tells her parent that Bhanu is the father.,"Rajesh Bhatia, Laxman Utekar","Kriti Sanon, Evelyn Edwards, Pankaj Tripathi, Sai Tamhankar"
tt15832148,afwaah,2023.0,"Drama, Thriller",An advertising professional and a political heiress whose lives are upended by a viral social media rumour.,Sudhir Mishra,"Nawazuddin Siddiqui, T.J. Bhanu, Bhumi Pednekar, Eisha Chopra"
tt13130308,godfather,2022.0,"Action, Crime, Drama","After the death of a political leader, a mysterious man steps in to ascend the throne.",Mohan Raja,"Chiranjeevi, Salman Khan, Nayanthara, Satyadev Kancharana"
tt8011276,laila majnu,2018.0,"Drama, Romance","Taking the leap out of the classic folklore, the story is set in today's time in Kashmir where Laila Majnu have problems relevant to the youth of today. While dealing with their feuding families a passionate love story unravels.",Sajid Ali,"Avinash Tiwary, Triptii Dimri, Sumit Kaul, Abrar Qazi"
tt1166100,ghajini,2008.0,"Action, Drama, Mystery",A short-term memory loss patient goes on a killing spree in order to avenge the death of his ladylove.,A.R. Murugadoss,"Aamir Khan, Asin Thottumkal, Jiah Khan, Aamir Naik"
tt5997666,jab harry met sejal,2017.0,"Comedy, Drama, Romance",A depressed middle-aged tour guide who lives in his own bubble gets another chance to experience and face reality through a chirpy girl.,Imtiaz Ali,"Shah Rukh Khan, Anushka Sharma, Björn Freiberg, Bruce Huther"
tt2082197,barfi!,2012.0,"Comedy, Drama, Romance",Three young people learn that love can neither be defined nor contained by society's definition of normal and abnormal.,Anurag Basu,"Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Saurabh Shukla"
tt1266583,mumbai meri jaan,2008.0,Drama,"A moving portrayal of the 2006 train bombings in Mumbai, this Indian drama follows the interconnected stories of several strangers.",Nishikant Kamat,"Paresh Rawal, Kay Kay Menon, Irrfan Khan, Madhavan"
tt7212754,ludo,2020.0,"Action, Comedy, Crime","From a resurfaced sex tape to a rogue suitcase of money, four wildly different stories overlap at the whims of fate, chance and one eccentric criminal.",Anurag Basu,"Pankaj Tripathi, Abhishek Bachchan, Rajkummar Rao, Fatima Sana Shaikh"
tt3390572,haider,2014.0,"Action, Crime, Drama","A young man returns to Kashmir after his father's disappearance to confront his uncle, whom he suspects of playing a role in his father's fate.",Vishal Bhardwaj,"Shahid Kapoor, Tabu, Shraddha Kapoor, Kay Kay Menon"
tt13131232,mission majnu,2023.0,"Action, Drama, History","In the 1970s, an undercover Indian spy takes on a deadly mission to expose a covert nuclear weapons program in the heart of Pakistan.",Shantanu Bagchi,"Sidharth Malhotra, Rashmika Mandanna, Parmeet Sethi, Zakir Hussain"
tt1787988,talaash,2012.0,"Crime, Drama, Mystery","Inspector Surjan Shekhawat, who is dealing with a depressing past, has to investigate a high profile murder case, deal with his crumbling marriage and use the help and solace of a prostitute by the name of Rosie.","Reema Kagti, Priyamvada Narayanan","Aamir Khan, Kareena Kapoor, Rani Mukerji, Nawazuddin Siddiqui"
tt4559006,ae dil hai mushkil,2016.0,"Drama, Music, Musical","This story explores love - the shapes it takes, the ways it changes us and the exhilarating and often terrifying ride it takes us on. It is the journey of two characters, Alizeh and Ayan, as they navigate life, love and heartbreak.",Karan Johar,"Ranbir Kapoor, Aishwarya Rai Bachchan, Anushka Sharma, Fawad Khan"
tt1280558,a wednesday,2008.0,"Action, Crime, Drama",A retiring police officer reminisces about the most astounding day of his career. About a case that was never filed but continues to haunt him in his memories - the case of a man and a Wednesday.,Neeraj Pandey,"Anupam Kher, Naseeruddin Shah, Veerendra Saxena, Mahesh Kanual"
tt5638474,wajah tum ho,2016.0,"Drama, Mystery, Romance",People get entangled in a mystery when a murder is committed on live television.,Vishal Pandya,"Sharman Joshi, Sana Khan, Gurmeet Choudhary, Rajneesh Duggal"
tt7098658,raazi,2018.0,"Action, Drama, Thriller",A Kashmiri woman agrees to marry a Pakistani army officer in order to spy on Pakistan during the Indo-Pakistan War of 1971.,Meghna Gulzar,"Alia Bhatt, Vicky Kaushal, Rajit Kapoor, Shishir Sharma"
tt0292490,dil chahta hai,2001.0,"Comedy, Drama, Romance","Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",Farhan Akhtar,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity G Zinta"
tt13781794,bye2,2020.0,"Drama, Romance","Story of boy and girl, how relationships change over a period of life and how hard is to say Bye sometimes when you want to end the relationship.",Tanveer Hashmi,"Bhushan, Karan, Vipin Singh, Shreya Tyagi"
tt14152140,darlings,2022.0,"Comedy, Drama, Thriller",It follows the lives of two women as they find courage and love in exceptional circumstances.,Jasmeet K Reen,"Alia Bhatt, Shefali Shah, Vijay Varma, Roshan Mathew"
tt11460992,runway 34,2022.0,"Drama, Thriller","Inspired by true incidents, ""Runway 34"" revolves around Captain Vikrant Khanna played by Ajay Devgn, a flying prodigy, whose flight takes a mysterious course after take-off from an international destination.",Ajay Devgn,"Ajay Devgn, Amitabh Bachchan, Rakul Preet Singh, CarryMinati"
tt4635372,masaan,2015.0,Drama,"Along India's Ganges River, four people face prejudice, a strict moral code and a punishing caste system as they confront personal tragedies.",Neeraj Ghaywan,"Richa Chadha, Sanjay Mishra, Vicky Kaushal, Pankaj Tripathi"
tt6452574,sanju,2018.0,"Biography, Comedy, Drama","Biopic of the controversial life of actor Sanjay Dutt: his film career, jail sentence, and personal life.",Rajkumar Hirani,"Ranbir Kapoor, Paresh Rawal, Manisha Koirala, Vicky Kaushal"
tt16077702,govinda naam mera,2022.0,"Comedy, Crime, Drama","The very charming Govinda Waghmare juggles his time and love between his wife Mrs. Waghmare and his girlfriend in this dose of chaos, confusion, and laughter.",Shashank Khaitan,"Vicky Kaushal, Kiara Advani, Bhumi Pednekar, Renuka Shahane"
tt1839596,rockstar,2011.0,"Drama, Music, Romance","Janardhan Jakhar chases his dreams of becoming a big Rock star, during which he falls in love with Heer.",Imtiaz Ali,"Ranbir Kapoor, Nargis Fakhri, Shammi Kapoor, Kumud Mishra"
tt5690142,mom,2017.0,"Crime, Drama, Thriller","After her daughter is sexually assaulted at a party, a furious mother sets out to destroy the lives of the four perpetrators who walked away free.",Ravi Udyawar,"Sridevi, Sajal Ali, Akshaye Khanna, Adnan Siddiqui"
tt6988116,kalank,2019.0,"Drama, Romance","The lives of six enigmatic characters become entangled whilst in search of love, but separated by the dichotomy between the two worlds of Husnabad, a town in North India.",Abhishek Varman,"Alia Bhatt, Kiara Advani, Sanjay Dutt, Kriti Sanon"
tt10324144,article 15,2019.0,"Crime, Drama, Mystery","In the rural heartlands of India, an upright police officer sets out on a crusade against violent caste-based crimes and discrimination.",Anubhav Sinha,"Ayushmann Khurrana, Nassar, Manoj Pahwa, Kumud Mishra"
tt8439854,lust stories,2018.0,"Drama, Romance","Four short films by four of India's biggest directors exploring love, sex and relationships in modern India.","Zoya Akhtar, Dibakar Banerjee, Karan Johar, Anurag Kashyap","Kiara Advani, Vicky Kaushal, Bhumi Pednekar, Neil Bhoopalam"
tt13130948,shehzada,2023.0,"Action, Comedy, Drama","Bantu is hated by his father Valmiki since he was a toddler. Samara, his boss, shows him affection and love until he discovers that the Jindals are his parents. Bantu decides to seek Jindals love and protect them from threats they facing.",Rohit Dhawan,"Kartik Aaryan, Kriti Sanon, Paresh Rawal, Manisha Koirala"
tt6527426,zero,2018.0,"Comedy, Drama, Romance","The story revolves around Bauua Singh (Shah Rukh Khan), a vertically challenged man, who is full of charm and wit, with a pinch of arrogance. Born to a wealthy family and raised in an environment of affluence, he is challenged to broaden his horizon and find purpose in life.",Aanand L. Rai,"Shah Rukh Khan, Anushka Sharma, Katrina Kaif, Mohd. Zeeshan Ayyub"
tt13028258,a thursday,2022.0,"Drama, Thriller","Naina, a playschool teacher, takes 16 students hostage. Rattling the police and the leaders, her demands send shockwaves through the country.",Behzad Khambata,"Yami Gautam, Atul Kulkarni, Neha Dhupia, Dimple Kapadia"
tt0405508,rang de basanti,2006.0,"Comedy, Crime, Drama","The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom.",Rakeysh Omprakash Mehra,"Aamir Khan, Soha Ali Khan, Siddharth, Sharman Joshi"
tt9263550,rocketry: the nambi effect,2022.0,"Biography, Drama","Based on the life of Indian Space Research Organization scientist Nambi Narayanan, who was framed for being a spy and arrested in 1994. Though free, he continues to fight for justice against the officials who falsely implicated him.",Madhavan,"Madhavan, Simran, Rajit Kapoor, Ravi Raghavendra"
tt4535650,dilwale,2015.0,"Action, Comedy, Drama","The siblings of two estranged lovers fall for each other, unaware of the violent past that drove them apart.",Rohit Shetty,"Shah Rukh Khan, Kajol, Varun Dhawan, Kriti Sanon"
tt13449624,jug jugg jeeyo,2022.0,"Comedy, Drama, Family",Two couples from different generations confront their issues after marriage.,Raj Mehta,"Varun Dhawan, Anil Kapoor, Kiara Advani, Neetu Singh"
tt2395469,gully boy,2019.0,"Drama, Music, Romance",A coming-of-age story based on the lives of street rappers in Mumbai.,Zoya Akhtar,"Ranveer Singh, Alia Bhatt, Siddhant Chaturvedi, Vijay Raaz"
tt2112124,chennai express,2013.0,"Action, Comedy, Drama",A man travelling to Rameshwaram via Chennai express in order to immerse his late grandfather's ashes finds himself in trouble after helping a don's daughter and her cousins board the train.,Rohit Shetty,"Deepika Padukone, Shah Rukh Khan, Sathyaraj, Nikitin Dheer"
tt7430722,war,2019.0,"Action, Adventure, Thriller","Indian agent Khalid goes on a mission to hunt and eliminate his former mentor, the country's top agent Kabir who has gone rogue. A deadly war begins.",Siddharth Anand,"Hrithik Roshan, Tiger Shroff, Vaani Kapoor, Ashutosh Rana"
